tx_bairro;Freq;per
LOT NOVA VILA;4;4,35793934837912e-06
LOTEAMENTO AGUA FRIA;4;4,35793934837912e-06
LOTEAMENTO ALVORADA;4;4,35793934837912e-06
LOTEAMENTO AMAZONIA (FRANCISCO BERNARDINO);4;4,35793934837912e-06
LOTEAMENTO AVENIDA;4;4,35793934837912e-06
LOTEAMENTO CENTRAL;4;4,35793934837912e-06
LOTEAMENTO CHACARAS INGRID;4;4,35793934837912e-06
LOTEAMENTO CITY JARAGUA;4;4,35793934837912e-06
LOTEAMENTO COSTA VERDE;4;4,35793934837912e-06
LOTEAMENTO COUTO MAGALHAES;4;4,35793934837912e-06
LOTEAMENTO CRISTO REDENTOR;4;4,35793934837912e-06
LOTEAMENTO FLORESTA;4;4,35793934837912e-06
LOTEAMENTO HABITACIONAL SAO CARLOS 1;4;4,35793934837912e-06
LOTEAMENTO ILHA BELA;4;4,35793934837912e-06
LOTEAMENTO INDUSTRIAL CORAL;4;4,35793934837912e-06
LOTEAMENTO JD SAN MARCO II;4;4,35793934837912e-06
LOTEAMENTO LIBERDADE;4;4,35793934837912e-06
LOTEAMENTO LIMA VERDE;4;4,35793934837912e-06
LOTEAMENTO LOANDA;4;4,35793934837912e-06
LOTEAMENTO LUNABEL 3;4;4,35793934837912e-06
LOTEAMENTO MADRID;4;4,35793934837912e-06
LOTEAMENTO MITRA;4;4,35793934837912e-06
LOTEAMENTO MODENA;4;4,35793934837912e-06
LOTEAMENTO MONTE HEBRON;4;4,35793934837912e-06
LOTEAMENTO MUNICIPAL;4;4,35793934837912e-06
LOTEAMENTO PAIQUERE;4;4,35793934837912e-06
LOTEAMENTO PANORAMA;4;4,35793934837912e-06
LOTEAMENTO PARAISO;4;4,35793934837912e-06
LOTEAMENTO PARIZOTTO;4;4,35793934837912e-06
LOTEAMENTO PARQUE DAS ROSAS;4;4,35793934837912e-06
LOTEAMENTO PARQUE SAO MARTINHO;4;4,35793934837912e-06
LOTEAMENTO PLANALTO;4;4,35793934837912e-06
LOTEAMENTO POPULAR ISTOR LUPPI;4;4,35793934837912e-06
LOTEAMENTO PORTO DOURADO;4;4,35793934837912e-06
LOTEAMENTO RECANTO DOS PASSAROS;4;4,35793934837912e-06
LOTEAMENTO RENASCER;4;4,35793934837912e-06
LOTEAMENTO RESIDENCIAL ALFREDO DE CASTRO ARAUJO;4;4,35793934837912e-06
LOTEAMENTO RESIDENCIAL LUZ DA ESPERANCA;4;4,35793934837912e-06
LOTEAMENTO RONCADOR;4;4,35793934837912e-06
LOTEAMENTO RURAL PALERMO;4;4,35793934837912e-06
LOTEAMENTO SANTA RITA;4;4,35793934837912e-06
LOTEAMENTO SANTO AFONSO;4;4,35793934837912e-06
LOTEAMENTO SAO FRANCISCO;4;4,35793934837912e-06
LOTEAMENTO SAO MIGUEL;4;4,35793934837912e-06
LOTEAMENTO SAO VICENTE DE PAULO;4;4,35793934837912e-06
LOTEAMENTO TREVO;4;4,35793934837912e-06
LOTES E CHACARAS;4;4,35793934837912e-06
LUAR DA PAMPULHA;4;4,35793934837912e-06
LUCIALVA;4;4,35793934837912e-06
LUCILANDIA;4;4,35793934837912e-06
LUIZ ALMEIDA;4;4,35793934837912e-06
LUIZ ANGELO DE SOUZA;4;4,35793934837912e-06
LULU GENRO;4;4,35793934837912e-06
LUNDCEIA;4;4,35793934837912e-06
LUTZ;4;4,35793934837912e-06
LUZERNA;4;4,35793934837912e-06
LUZITANI;4;4,35793934837912e-06
MACACO BRANCO;4;4,35793934837912e-06
MACADAME;4;4,35793934837912e-06
MACENO;4;4,35793934837912e-06
MACUJE;4;4,35793934837912e-06
MADALOZZO;4;4,35793934837912e-06
MADAME MACHADO;4;4,35793934837912e-06
MADRE GERMANA II;4;4,35793934837912e-06
MADRE MARIA DE JESUS;4;4,35793934837912e-06
MAE BA;4;4,35793934837912e-06
MAE BELA;4;4,35793934837912e-06
MAE CREUZA;4;4,35793934837912e-06
MAILASQUI;4;4,35793934837912e-06
MAJOR PINTO;4;4,35793934837912e-06
MALHAPAO;4;4,35793934837912e-06
MALU;4;4,35793934837912e-06
MALUCHE;4;4,35793934837912e-06
MAMEDE PAES MENDONCA;4;4,35793934837912e-06
MANANCIAL;4;4,35793934837912e-06
MANDARINO;4;4,35793934837912e-06
MANGABEIRA III;4;4,35793934837912e-06
MANGAL ESCURO;4;4,35793934837912e-06
MANGUES;4;4,35793934837912e-06
MANOEL GUEDES;4;4,35793934837912e-06
MANOEL JULIAO;4;4,35793934837912e-06
MANOEL MULLER;4;4,35793934837912e-06
MANSOES;4;4,35793934837912e-06
MANUEL DUARTE;4;4,35793934837912e-06
MANUEL SATIRO;4;4,35793934837912e-06
MAOS DADAS;4;4,35793934837912e-06
MARABA PIONEIRA;4;4,35793934837912e-06
MARAJOARA II;4;4,35793934837912e-06
MARATOAN;4;4,35793934837912e-06
MARCILIO DIAS II;4;4,35793934837912e-06
MARCO ZERO;4;4,35793934837912e-06
MARCONI;4;4,35793934837912e-06
MARCOS FREIRE I;4;4,35793934837912e-06
MARECHAL DEODORO;4;4,35793934837912e-06
MARGARIDA GALVAN;4;4,35793934837912e-06
MARGEM DIREITA;4;4,35793934837912e-06
MARIA CONGA;4;4,35793934837912e-06
MARIA DA CONCEICAO;4;4,35793934837912e-06
MARIA DA LUZ;4;4,35793934837912e-06
MARIA DE JESUS;4;4,35793934837912e-06
MARIA FERNANDA I;4;4,35793934837912e-06
MARIA FRANCO I;4;4,35793934837912e-06
MARIA IMACULADA;4;4,35793934837912e-06
MARIA ISMENIA;4;4,35793934837912e-06
MARIA NIOBE;4;4,35793934837912e-06
MARIA RACHEL;4;4,35793934837912e-06
MARIA REZENDE;4;4,35793934837912e-06
MARIA VILELA;4;4,35793934837912e-06
MARIANA TORRES;4;4,35793934837912e-06
MARILAND;4;4,35793934837912e-06
MARIO ANDREAZA;4;4,35793934837912e-06
MARIO BEZERRA;4;4,35793934837912e-06
MARIO FONSECA;4;4,35793934837912e-06
MAROMBINHA;4;4,35793934837912e-06
MARTINHO;4;4,35793934837912e-06
MARTINS COSTA;4;4,35793934837912e-06
MARUANUM;4;4,35793934837912e-06
MARUIM;4;4,35793934837912e-06
MARZAGAO;4;4,35793934837912e-06
MASCARENHAS;4;4,35793934837912e-06
MASSIAMBU;4;4,35793934837912e-06
MATA DE ITAPERA;4;4,35793934837912e-06
MATA FRIA;4;4,35793934837912e-06
MATA GRANDE;4;4,35793934837912e-06
MATA PACA;4;4,35793934837912e-06
MATAS;4;4,35793934837912e-06
MATO PERSO;4;4,35793934837912e-06
MATURU;4;4,35793934837912e-06
MAURO FECURY I;4;4,35793934837912e-06
MAZAPAS;4;4,35793934837912e-06
MEDICE;4;4,35793934837912e-06
MENDES JUNIOR;4;4,35793934837912e-06
MENDO SAMPAIO;4;4,35793934837912e-06
MEU POSTINHO;4;4,35793934837912e-06
MEU RANCHINHO;4;4,35793934837912e-06
MIGUEL FABIANO;4;4,35793934837912e-06
MIGUEL PEREIRA MAIA;4;4,35793934837912e-06
MIGUEL XAVIER;4;4,35793934837912e-06
MILAGRES;4;4,35793934837912e-06
MIMOSO II;4;4,35793934837912e-06
MINA VELHA;4;4,35793934837912e-06
MINASLANDIA (P MAIO);4;4,35793934837912e-06
MINEIRAO;4;4,35793934837912e-06
MINGU;4;4,35793934837912e-06
MIQUILINA;4;4,35793934837912e-06
MIRACICA;4;4,35793934837912e-06
MIRAMONTES;4;4,35793934837912e-06
MIRANTE DO PIQUIRI;4;4,35793934837912e-06
MIRANTE DO VALE;4;4,35793934837912e-06
MOCAMBINHO II;4;4,35793934837912e-06
MOCAMBINHO III;4;4,35793934837912e-06
MODULO 06;4;4,35793934837912e-06
MODULO ESPORTIVO;4;4,35793934837912e-06
MODULO II;4;4,35793934837912e-06
MOINHO PRETO;4;4,35793934837912e-06
MOJU;4;4,35793934837912e-06
MOMBUCA;4;4,35793934837912e-06
MONJOLINHO DE MINAS;4;4,35793934837912e-06
MONJOPE;4;4,35793934837912e-06
MONS JOAO ALEXANDRE;4;4,35793934837912e-06
MONTE GRAVE;4;4,35793934837912e-06
MONTEIRO DA CRUZ;4;4,35793934837912e-06
MONTENEBO;4;4,35793934837912e-06
MONTENEGRO;4;4,35793934837912e-06
MONTES BELOS;4;4,35793934837912e-06
MONTOLAR;4;4,35793934837912e-06
MOQUEM;4;4,35793934837912e-06
MORADA DA MONTANHA;4;4,35793934837912e-06
MORADA DAS ARVORES;4;4,35793934837912e-06
MORADA DO CASTELO;4;4,35793934837912e-06
MORADA DO ENGENHO;4;4,35793934837912e-06
MORADA DO RIO;4;4,35793934837912e-06
MORADA DO SOL II;4;4,35793934837912e-06
MORADA DOS SONHOS;4;4,35793934837912e-06
MORADA FELIZ;4;4,35793934837912e-06
MORADA NOVA II;4;4,35793934837912e-06
MOREIRAO;4;4,35793934837912e-06
MORENINHA I;4;4,35793934837912e-06
MORORO;4;4,35793934837912e-06
MORRO DA MINA;4;4,35793934837912e-06
MORRO DA PENHA;4;4,35793934837912e-06
MORRO DAS FLORES;4;4,35793934837912e-06
MORRO DE SAO BENTO;4;4,35793934837912e-06
MORRO DE SAO JORGE;4;4,35793934837912e-06
MORRO DO ABRIGO;4;4,35793934837912e-06
MORRO DO ALECRIM;4;4,35793934837912e-06
MORRO DO ENGENHO;4;4,35793934837912e-06
MORRO DO SANTO ANTONIO;4;4,35793934837912e-06
MORRO REDONDO;4;4,35793934837912e-06
MORRO SANTA MARIA;4;4,35793934837912e-06
MORRO VERDE;4;4,35793934837912e-06
MOTTAS;4;4,35793934837912e-06
MUNDIAL;4;4,35793934837912e-06
MURIBEQUINHA;4;4,35793934837912e-06
MUSEU;4;4,35793934837912e-06
MUTIRAO II;4;4,35793934837912e-06
N S AUXILIADORA;4;4,35793934837912e-06
N S P SOCORRO;4;4,35793934837912e-06
N SENHORA DO CARMO;4;4,35793934837912e-06
N SRA FATIMA;4;4,35793934837912e-06
N. S. DA CONCEICAO;4;4,35793934837912e-06
N.S.DO ROSARIO;4;4,35793934837912e-06
N.SENHORA DE FATIMA;4;4,35793934837912e-06
N.SRA DE FATIMA;4;4,35793934837912e-06
N.SRA. APARECIDA;4;4,35793934837912e-06
N.SRA.DAS GRACAS;4;4,35793934837912e-06
NACOES I;4;4,35793934837912e-06
NAGIB DEMACHKI;4;4,35793934837912e-06
NAPOLI;4;4,35793934837912e-06
NATINGUI;4;4,35793934837912e-06
NAUTICA III;4;4,35793934837912e-06
NAVEGANTES II;4;4,35793934837912e-06
NAZIA;4;4,35793934837912e-06
NELITO FONSECA;4;4,35793934837912e-06
NENE GRAEFF;4;4,35793934837912e-06
NICOLAU DE VARGAS E SILVA;4;4,35793934837912e-06
NICOLAU VERGUEIRO;4;4,35793934837912e-06
NOBRE VILLE;4;4,35793934837912e-06
NORBERTO ODEBRECHT;4;4,35793934837912e-06
NORDESTE DE AMARALIN;4;4,35793934837912e-06
NOSSA S. APARECIDA;4;4,35793934837912e-06
NOSSA SENHORA;4;4,35793934837912e-06
NOSSA SENHORA DA AJUDA;4;4,35793934837912e-06
NOSSA SENHORA DA LAPA;4;4,35793934837912e-06
NOSSA SENHORA DAS GRAAS;4;4,35793934837912e-06
NOSSA SENHORA DAS VITORIAS;4;4,35793934837912e-06
NOSSA SENHORA DE SANTANA;4;4,35793934837912e-06
NOSSA SENHORA DO CARMO II;4;4,35793934837912e-06
NOSSA SENHORA DO MONTE SERRAT;4;4,35793934837912e-06
NOSSA SENHORA DO O - VILA DO PORTO;4;4,35793934837912e-06
NOSSA SRA DA GLORIA;4;4,35793934837912e-06
NOSSA SRA DA PAZ;4;4,35793934837912e-06
NOSSA SRA DA SALETE;4;4,35793934837912e-06
NOSSO SENHOR DO BONFIM;4;4,35793934837912e-06
NOVA ACAILANDIA;4;4,35793934837912e-06
NOVA AGUA CLARA;4;4,35793934837912e-06
NOVA ALIANCA - PHOC I;4;4,35793934837912e-06
NOVA BAETA;4;4,35793934837912e-06
NOVA BARRA;4;4,35793934837912e-06
NOVA BARROCA;4;4,35793934837912e-06
NOVA BARROSO;4;4,35793934837912e-06
NOVA CACHOEIRA;4;4,35793934837912e-06
NOVA CARAIVA - CARAIVA;4;4,35793934837912e-06
NOVA CEREJEIRA;4;4,35793934837912e-06
NOVA CURIMATA;4;4,35793934837912e-06
NOVA GALICIA;4;4,35793934837912e-06
NOVA IGUABA;4;4,35793934837912e-06
NOVA ITATIBA;4;4,35793934837912e-06
NOVA JACAREI;4;4,35793934837912e-06
NOVA JACAREZINHO;4;4,35793934837912e-06
NOVA JK;4;4,35793934837912e-06
NOVA LASSANCE;4;4,35793934837912e-06
NOVA MATRONA;4;4,35793934837912e-06
NOVA MILANO;4;4,35793934837912e-06
NOVA PATRIA;4;4,35793934837912e-06
NOVA PAULICEIA;4;4,35793934837912e-06
NOVA PEDREIRAS;4;4,35793934837912e-06
NOVA PIUMHI;4;4,35793934837912e-06
NOVA POA;4;4,35793934837912e-06
NOVA PONTA DA FRUTA;4;4,35793934837912e-06
NOVA PRATA;4;4,35793934837912e-06
NOVA RIO BRILHANTE;4;4,35793934837912e-06
NOVA SANTA INES;4;4,35793934837912e-06
NOVA SANTA LUCIA;4;4,35793934837912e-06
NOVA SAO JOAO DA BARRA;4;4,35793934837912e-06
NOVA TRIBUNA;4;4,35793934837912e-06
NOVA TURMALINA;4;4,35793934837912e-06
NOVAIS;4;4,35793934837912e-06
NOVE DE ABRIL;4;4,35793934837912e-06
NOVE DE MARCO;4;4,35793934837912e-06
NOVELO;4;4,35793934837912e-06
NOVO AEROPORTO;4;4,35793934837912e-06
NOVO APICUM;4;4,35793934837912e-06
NOVO BONFIM;4;4,35793934837912e-06
NOVO CAMPOS ELISIOS;4;4,35793934837912e-06
NOVO CONDADO;4;4,35793934837912e-06
NOVO CRATO;4;4,35793934837912e-06
NOVO EVEREST;4;4,35793934837912e-06
NOVO GRAJAU;4;4,35793934837912e-06
NOVO GRAVATA;4;4,35793934837912e-06
NOVO GUARUJA;4;4,35793934837912e-06
NOVO II;4;4,35793934837912e-06
NOVO ITABIRITO;4;4,35793934837912e-06
NOVO ITAMBE;4;4,35793934837912e-06
NOVO JARDIM;4;4,35793934837912e-06
NOVO MAMBAI;4;4,35793934837912e-06
NOVO MANACA;4;4,35793934837912e-06
NOVO MINAS GERAIS;4;4,35793934837912e-06
NOVO OURO PRETO;4;4,35793934837912e-06
NOVO RECANTO;4;4,35793934837912e-06
NOVO SANTA CECILIA;4;4,35793934837912e-06
NOVO SAO JOSE;4;4,35793934837912e-06
NOVO URUGUAI;4;4,35793934837912e-06
NOVOS ESTADOS;4;4,35793934837912e-06
NUCLEO;4;4,35793934837912e-06
NUCLEO BEIJA FLOR;4;4,35793934837912e-06
NUCLEO COLONIAL BARAO DE JUNDIAI;4;4,35793934837912e-06
NUCLEO HABITACIONAL CASTELO BRANCO;4;4,35793934837912e-06
NUCLEO HABITACIONAL COLONIAL;4;4,35793934837912e-06
NUCLEO HABITACIONAL DOM ROMEU ALBERTI;4;4,35793934837912e-06
NUCLEO HABITACIONAL I;4;4,35793934837912e-06
NUCLEO HABITACIONAL NOBUJI NAGASAWA;4;4,35793934837912e-06
NUCLEO PITANGUI;4;4,35793934837912e-06
NUCLEO RESIDENCIAL DOUTOR JOAO ALDO NASSIF;4;4,35793934837912e-06
NUCLEO RESIDENCIAL ISABELA;4;4,35793934837912e-06
NUCLEO RESIDENCIAL VILA VITORIA;4;4,35793934837912e-06
NUCLEO RURAL VARGEM BONITA (PARK WAY);4;4,35793934837912e-06
NUCLEO SANTA PAULA;4;4,35793934837912e-06
NUCLEO URBANO DE CARAJAS;4;4,35793934837912e-06
OCARA;4;4,35793934837912e-06
ODILANDIA;4;4,35793934837912e-06
OITAVO;4;4,35793934837912e-06
OLENKA;4;4,35793934837912e-06
OLHO DAGUA DA BICA;4;4,35793934837912e-06
OLIVEIRA CAMPINHOS;4;4,35793934837912e-06
ORINDI;4;4,35793934837912e-06
OROZINO TEIXEIRA;4;4,35793934837912e-06
OSCAR BRITO;4;4,35793934837912e-06
OSEAS MARANHAO;4;4,35793934837912e-06
OSMAR DE AQUINO;4;4,35793934837912e-06
OSVALDO;4;4,35793934837912e-06
OSVALDO ARANHA;4;4,35793934837912e-06
OURILANDIA;4;4,35793934837912e-06
OURO VELHO;4;4,35793934837912e-06
P SUL;4;4,35793934837912e-06
PACATUBA;4;4,35793934837912e-06
PADRE ADELMO;4;4,35793934837912e-06
PADRE ANCHIETA;4;4,35793934837912e-06
PADRE BENTO;4;4,35793934837912e-06
PADRE JOSE DE ANCHIETA;4;4,35793934837912e-06
PADRE JOSIMO;4;4,35793934837912e-06
PADRE JOSINO;4;4,35793934837912e-06
PADRE LUIS;4;4,35793934837912e-06
PADRE MATHIAS;4;4,35793934837912e-06
PADRE PEDRO PASE;4;4,35793934837912e-06
PADRE PEDRO SERRAO;4;4,35793934837912e-06
PADRE TEODORO;4;4,35793934837912e-06
PADRE TIAGO;4;4,35793934837912e-06
PAI ANDRE;4;4,35793934837912e-06
PAI JOAO;4;4,35793934837912e-06
PAIOL DE BAIXO;4;4,35793934837912e-06
PAIOL VELHO;4;4,35793934837912e-06
PAIOLINHO;4;4,35793934837912e-06
PAISAGEM CASA GRANDE;4;4,35793934837912e-06
PALHANO;4;4,35793934837912e-06
PALMEIRA DO MEIO;4;4,35793934837912e-06
PALMEIRA II;4;4,35793934837912e-06
PALMEIRAS (PARQUE DURVAL DE BARROS);4;4,35793934837912e-06
PALMELA;4;4,35793934837912e-06
PALMITAL DE MINAS;4;4,35793934837912e-06
PALMITAL DOS CARVALHOS;4;4,35793934837912e-06
PALU;4;4,35793934837912e-06
PANAMA;4;4,35793934837912e-06
PAPANDUVA;4;4,35793934837912e-06
PAPARA;4;4,35793934837912e-06
PAPOCO;4;4,35793934837912e-06
PARACATU (MORRO GRANDE);4;4,35793934837912e-06
PARACUA;4;4,35793934837912e-06
PARAENSE;4;4,35793934837912e-06
PARAIBUNA;4;4,35793934837912e-06
PARAISO DAS AVES;4;4,35793934837912e-06
PARAISO DAS ROSAS;4;4,35793934837912e-06
PARANA DO OESTE;4;4,35793934837912e-06
PARANA I;4;4,35793934837912e-06
PARANA IV;4;4,35793934837912e-06
PARANAGI;4;4,35793934837912e-06
PARANHOS (VILA INHOMIRIM);4;4,35793934837912e-06
PARAPEUNA;4;4,35793934837912e-06
PARAPUI;4;4,35793934837912e-06
PARATEI;4;4,35793934837912e-06
PARATI 2000;4;4,35793934837912e-06
PARIGOT DE SOUZA;4;4,35793934837912e-06
PARK DONA GUMERCINDA MARTINS;4;4,35793934837912e-06
PARK LOZANDES;4;4,35793934837912e-06
PARK RESIDENCIAL COLINAS;4;4,35793934837912e-06
PARK RINALDO;4;4,35793934837912e-06
PARQUE A EQUITATIVA;4;4,35793934837912e-06
PARQUE AFONSO;4;4,35793934837912e-06
PARQUE ALBANO (JUREMA);4;4,35793934837912e-06
PARQUE ALTO DAS PALMEIRAS;4;4,35793934837912e-06
PARQUE ALTO TAQUARAL;4;4,35793934837912e-06
PARQUE ALVAMAR II;4;4,35793934837912e-06
PARQUE AMARO;4;4,35793934837912e-06
PARQUE ANDIARA;4;4,35793934837912e-06
PARQUE ANHANGUERA (SAO DOMINGOS);4;4,35793934837912e-06
PARQUE ANHEMBI;4;4,35793934837912e-06
PARQUE ARATANHA;4;4,35793934837912e-06
PARQUE ARCO IRIS;4;4,35793934837912e-06
PARQUE ATHENAS;4;4,35793934837912e-06
PARQUE BARAO DO AMAPA;4;4,35793934837912e-06
PARQUE BOA VISTA I;4;4,35793934837912e-06
PARQUE BOM VIVER;4;4,35793934837912e-06
PARQUE BRASIL III;4;4,35793934837912e-06
PARQUE CACULA (VILA INHOMIRIM);4;4,35793934837912e-06
PARQUE CAMELIAS;4;4,35793934837912e-06
PARQUE CEASA;4;4,35793934837912e-06
PARQUE CLARET;4;4,35793934837912e-06
PARQUE COPACABANA;4;4,35793934837912e-06
PARQUE DA AMIZADE (NOVA VENEZA);4;4,35793934837912e-06
PARQUE DA AREIA PRETA;4;4,35793934837912e-06
PARQUE DA BARRAGEM;4;4,35793934837912e-06
PARQUE DA GAVEA;4;4,35793934837912e-06
PARQUE DA LAPA;4;4,35793934837912e-06
PARQUE DA NASCENTE;4;4,35793934837912e-06
PARQUE DAS AMOREIRAS;4;4,35793934837912e-06
PARQUE DAS AVES;4;4,35793934837912e-06
PARQUE DAS BRISAS III;4;4,35793934837912e-06
PARQUE DAS CHACARAS;4;4,35793934837912e-06
PARQUE DAS FLORES II;4;4,35793934837912e-06
PARQUE DAS MANSOES;4;4,35793934837912e-06
PARQUE DAS NACOES II;4;4,35793934837912e-06
PARQUE DAS SERINGUEIRAS;4;4,35793934837912e-06
PARQUE DIRCE;4;4,35793934837912e-06
PARQUE DO HEROISMO;4;4,35793934837912e-06
PARQUE DO OTERO;4;4,35793934837912e-06
PARQUE DOM PEDRO I;4;4,35793934837912e-06
PARQUE DOS FERREIRAS;4;4,35793934837912e-06
PARQUE DOS LARANJAIS;4;4,35793934837912e-06
PARQUE DOS MUNICIPIOS II;4;4,35793934837912e-06
PARQUE DOS TRABALHADORES;4;4,35793934837912e-06
PARQUE EQUITATIVA;4;4,35793934837912e-06
PARQUE ESPIGAO;4;4,35793934837912e-06
PARQUE ESPIRITO SANTO;4;4,35793934837912e-06
PARQUE ESPLANADA II;4;4,35793934837912e-06
PARQUE ESPLANADA V;4;4,35793934837912e-06
PARQUE ESTRELA DALVA;4;4,35793934837912e-06
PARQUE ESTRELA DALVA XIII;4;4,35793934837912e-06
PARQUE ESTRELA DALVA XIV;4;4,35793934837912e-06
PARQUE EXPOSICAO;4;4,35793934837912e-06
PARQUE FARROUPILHA;4;4,35793934837912e-06
PARQUE FRAGATA;4;4,35793934837912e-06
PARQUE FRANCAL;4;4,35793934837912e-06
PARQUE FRANCESCHINI;4;4,35793934837912e-06
PARQUE FREITAS SOARES;4;4,35793934837912e-06
PARQUE INDIGENA DO XINGU;4;4,35793934837912e-06
PARQUE INDUSTRIAL DACI;4;4,35793934837912e-06
PARQUE INDUSTRIAL DE SENADOR CANEDO;4;4,35793934837912e-06
PARQUE INDUSTRIAL III;4;4,35793934837912e-06
PARQUE INDUSTRIAL SAO PAULO;4;4,35793934837912e-06
PARQUE ITAIPU;4;4,35793934837912e-06
PARQUE JACIMAR;4;4,35793934837912e-06
PARQUE JANDAIA II;4;4,35793934837912e-06
PARQUE JARDIM ENCANTADO;4;4,35793934837912e-06
PARQUE JARDIM ITAU;4;4,35793934837912e-06
PARQUE JATIBAIA;4;4,35793934837912e-06
PARQUE JULIO NOBREGA;4;4,35793934837912e-06
PARQUE LOS ANGELES 1ª ETAPA;4;4,35793934837912e-06
PARQUE LUIZ GONZAGA;4;4,35793934837912e-06
PARQUE MANSOES;4;4,35793934837912e-06
PARQUE MARIELA;4;4,35793934837912e-06
PARQUE MINGONE II;4;4,35793934837912e-06
PARQUE MINUANO;4;4,35793934837912e-06
PARQUE MONDESIR;4;4,35793934837912e-06
PARQUE MORADA DO SOL;4;4,35793934837912e-06
PARQUE MUNHOS;4;4,35793934837912e-06
PARQUE NOSSA SENHORA DA AJUDA;4;4,35793934837912e-06
PARQUE NOVA CANAA;4;4,35793934837912e-06
PARQUE NOVA CARIOBA;4;4,35793934837912e-06
PARQUE NOVA JANDIRA;4;4,35793934837912e-06
PARQUE OASIS;4;4,35793934837912e-06
PARQUE ORESTES ONGARO;4;4,35793934837912e-06
PARQUE OURO FINO;4;4,35793934837912e-06
PARQUE OZIEL;4;4,35793934837912e-06
PARQUE PARANAIBA;4;4,35793934837912e-06
PARQUE PECUARIA;4;4,35793934837912e-06
PARQUE PRESIDENTE I;4;4,35793934837912e-06
PARQUE PRESIDENTE II;4;4,35793934837912e-06
PARQUE PRIMEIRO DE MAIO;4;4,35793934837912e-06
PARQUE RECREIO DOM PEDRO II (GUIA DE PACOBAIBA);4;4,35793934837912e-06
PARQUE RESIDENCIAL BEIRA RIO;4;4,35793934837912e-06
PARQUE RESIDENCIAL BURITI;4;4,35793934837912e-06
PARQUE RESIDENCIAL CASARAO;4;4,35793934837912e-06
PARQUE RESIDENCIAL D'ABRIL;4;4,35793934837912e-06
PARQUE RESIDENCIAL DA SOLIDARIEDADE;4;4,35793934837912e-06
PARQUE RESIDENCIAL DO LAGO;4;4,35793934837912e-06
PARQUE RESIDENCIAL DOM LAFAYETE LIBANIO;4;4,35793934837912e-06
PARQUE RESIDENCIAL FLAMINGO;4;4,35793934837912e-06
PARQUE RESIDENCIAL INDEPENDENCIA;4;4,35793934837912e-06
PARQUE RESIDENCIAL ITAPETI;4;4,35793934837912e-06
PARQUE RESIDENCIAL JOAO PIZA;4;4,35793934837912e-06
PARQUE RESIDENCIAL JOAQUIM TOLEDO PIZA;4;4,35793934837912e-06
PARQUE RESIDENCIAL KARLA;4;4,35793934837912e-06
PARQUE RESIDENCIAL MANELA;4;4,35793934837912e-06
PARQUE RESIDENCIAL MARIA APARECIDA PEDROSSIAN;4;4,35793934837912e-06
PARQUE RESIDENCIAL MONTE REY;4;4,35793934837912e-06
PARQUE RESIDENCIAL MORUMBI III;4;4,35793934837912e-06
PARQUE RESIDENCIAL PARAISO;4;4,35793934837912e-06
PARQUE RESIDENCIAL ROMANO CALIL;4;4,35793934837912e-06
PARQUE RESIDENCIAL SHALON;4;4,35793934837912e-06
PARQUE RESIDENCIAL TROPICAL VILLE;4;4,35793934837912e-06
PARQUE RESIDENCIAL ZABANI;4;4,35793934837912e-06
PARQUE RODRIGUES ALVES;4;4,35793934837912e-06
PARQUE S FRANCISCO;4;4,35793934837912e-06
PARQUE SAN REMO I;4;4,35793934837912e-06
PARQUE SANTA DELFA;4;4,35793934837912e-06
PARQUE SANTA TEREZINHA;4;4,35793934837912e-06
PARQUE SANTANA (VILA INHOMIRIM);4;4,35793934837912e-06
PARQUE SANTANA I;4;4,35793934837912e-06
PARQUE SANTO AGOSTINHO;4;4,35793934837912e-06
PARQUE SAO GABRIEL;4;4,35793934837912e-06
PARQUE SAO LEONARDO;4;4,35793934837912e-06
PARQUE SAO MATHEUS;4;4,35793934837912e-06
PARQUE SAUDADE;4;4,35793934837912e-06
PARQUE SERRANO;4;4,35793934837912e-06
PARQUE SOCIAL;4;4,35793934837912e-06
PARQUE TAROBA;4;4,35793934837912e-06
PARQUE TERRA NOVA;4;4,35793934837912e-06
PARQUE TIMBIRA;4;4,35793934837912e-06
PARQUE TRIANGULO;4;4,35793934837912e-06
PARQUE TRIUNFO;4;4,35793934837912e-06
PARQUE TURISTICO;4;4,35793934837912e-06
PARQUE ULISSES;4;4,35793934837912e-06
PARQUE VALE DOS BURITYS III;4;4,35793934837912e-06
PARQUE VERA LUCIA;4;4,35793934837912e-06
PARQUE VERGARA;4;4,35793934837912e-06
PARQUE VIVIANE;4;4,35793934837912e-06
PASQUALINE;4;4,35793934837912e-06
PASSAGEM DE MACIAMBU (ENS BRITO);4;4,35793934837912e-06
PASSAGEM DO MACIAMBU;4;4,35793934837912e-06
PASSARELA;4;4,35793934837912e-06
PASSO DA TAQUARA;4;4,35793934837912e-06
PASSO DO PRINCIPE;4;4,35793934837912e-06
PASTO GRANDE;4;4,35793934837912e-06
PASTO NOVO;4;4,35793934837912e-06
PATRIMONIO SANTO ANTONIO;4;4,35793934837912e-06
PATRIOLINO RIBEIRO;4;4,35793934837912e-06
PAU D'ALHO;4;4,35793934837912e-06
PAU POMBO;4;4,35793934837912e-06
PAULO COELHO MACHADO;4;4,35793934837912e-06
PAULO FALCAO;4;4,35793934837912e-06
PE VIEIRA;4;4,35793934837912e-06
PECHINCHA - JACAREPAGUA;4;4,35793934837912e-06
